tests with processor pinned:

32-bit DIGITs, AVX enabled.  Intel(R) Core(TM) i7-6700 CPU @ 3.40GHz   3.41 GHz.  16 GB RAM
SpeedCheckBasicMultiply
Multiply two 512 BYTE numbers:  12 microseconds
Square a     512 BYTE numbers:  9 microseconds
Multiply two 1024 BYTE numbers: 53 microseconds
Square a     1024 BYTE numbers: 46 microseconds
Multiply two 2048 BYTE numbers: 90 microseconds
Square a     2048 BYTE numbers: 120 microseconds
Multiply two 4096 BYTE numbers: 100 microseconds
Square a     4096 BYTE numbers: 247 microseconds
Multiply two 8192 BYTE numbers: 260 microseconds
Square a     8192 BYTE numbers: 475 microseconds
Multiply two 16384 BYTE numbers:        719 microseconds
Square a     16384 BYTE numbers:        828 microseconds
Multiply two 32768 BYTE numbers:        1843 microseconds
Square a     32768 BYTE numbers:        1852 microseconds
Multiply two 65536 BYTE numbers:        5549 microseconds
Square a     65536 BYTE numbers:        6405 microseconds
Multiply two 131072 BYTE numbers:       13642 microseconds
Square a     131072 BYTE numbers:       14458 microseconds
Multiply two 262144 BYTE numbers:       44991 microseconds
Square a     262144 BYTE numbers:       31820 microseconds
Multiply two 524288 BYTE numbers:       90752 microseconds
Square a     524288 BYTE numbers:       68871 microseconds
Multiply two 1048576 BYTE numbers:      197056 microseconds
Square a     1048576 BYTE numbers:      164360 microseconds
Multiply two 2097152 BYTE numbers:      419186 microseconds
Square a     2097152 BYTE numbers:      339423 microseconds
Multiply two 4194304 BYTE numbers:      1002548 microseconds
Square a     4194304 BYTE numbers:      800662 microseconds
Multiply two 8388608 BYTE numbers:      2063056 microseconds
Square a     8388608 BYTE numbers:      1631925 microseconds
Multiply two 16777216 BYTE numbers:     4908131 microseconds
Square a     16777216 BYTE numbers:     4280928 microseconds
Multiply two 33554432 BYTE numbers:     10627065 microseconds
Square a     33554432 BYTE numbers:     8724075 microseconds
Multiply two 67108864 BYTE numbers:     24693970 microseconds
Square a     67108864 BYTE numbers:     22129636 microseconds
Multiply two 134217728 BYTE numbers:    50219651 microseconds
Square a     134217728 BYTE numbers:    44147986 microseconds
Multiply two 268435456 BYTE numbers:    132733816 microseconds
Square a     268435456 BYTE numbers:    113117735 microseconds

If you're not doing this with a retail build, you're not getting good numbers
CompareBseMultiplicationToFFT
Size 32 x 32 bytes      Memory (basic): 0 kB FFT: 0 kB
Non-FFT multiply:  1 microseconds
Non-FFT square:    0 microseconds
FFT multiply:      0 microseconds       Field size: 4 Length: 16
FFT square:        1 microseconds
Size 64 x 64 bytes      Memory (basic): 0 kB FFT: 1 kB
Non-FFT multiply:  2 microseconds
Non-FFT square:    0 microseconds
FFT multiply:      1 microseconds       Field size: 4 Length: 32
FFT square:        0 microseconds
Size 128 x 128 bytes    Memory (basic): 0 kB FFT: 2 kB
Non-FFT multiply:  3 microseconds
Non-FFT square:    1 microseconds
FFT multiply:      1 microseconds       Field size: 4 Length: 64
FFT square:        1 microseconds
Size 256 x 256 bytes    Memory (basic): 0 kB FFT: 5 kB
Non-FFT multiply:  3 microseconds
Non-FFT square:    3 microseconds
FFT multiply:      16 microseconds      Field size: 4 Length: 128
FFT square:        3 microseconds
Size 512 x 512 bytes    Memory (basic): 0 kB FFT: 10 kB
Non-FFT multiply:  24 microseconds
Non-FFT square:    24 microseconds
FFT multiply:      9 microseconds       Field size: 4 Length: 256
FFT square:        8 microseconds
Size 1024 x 1024 bytes  Memory (basic): 6 kB FFT: 18 kB
Non-FFT multiply:  30 microseconds
Non-FFT square:    40 microseconds
FFT multiply:      48 microseconds      Field size: 8 Length: 256
FFT square:        27 microseconds
Size 2048 x 2048 bytes  Memory (basic): 12 kB FFT: 36 kB
Non-FFT multiply:  56 microseconds
Non-FFT square:    50 microseconds
FFT multiply:      39 microseconds      Field size: 8 Length: 512
FFT square:        65 microseconds
Size 4096 x 4096 bytes  Memory (basic): 24 kB FFT: 68 kB
Non-FFT multiply:  171 microseconds
Non-FFT square:    139 microseconds
FFT multiply:      144 microseconds     Field size: 16 Length: 512
FFT square:        137 microseconds
Size 8192 x 8192 bytes  Memory (basic): 48 kB FFT: 136 kB
Non-FFT multiply:  486 microseconds
Non-FFT square:    451 microseconds
FFT multiply:      426 microseconds     Field size: 16 Length: 1024
FFT square:        459 microseconds
Size 16384 x 16384 bytes        Memory (basic): 96 kB FFT: 264 kB
Non-FFT multiply:  901 microseconds
Non-FFT square:    857 microseconds
FFT multiply:      959 microseconds     Field size: 32 Length: 1024
FFT square:        857 microseconds
Size 32768 x 32768 bytes        Memory (basic): 192 kB FFT: 528 kB
Non-FFT multiply:  2098 microseconds
Non-FFT square:    2137 microseconds
FFT multiply:      2001 microseconds    Field size: 32 Length: 2048
FFT square:        2045 microseconds
Size 65536 x 65536 bytes        Memory (basic): 384 kB FFT: 1040 kB
Non-FFT multiply:  5714 microseconds
Non-FFT square:    6668 microseconds
FFT multiply:      5162 microseconds    Field size: 64 Length: 2048
FFT square:        6916 microseconds
Size 131072 x 131072 bytes      Memory (basic): 768 kB FFT: 2080 kB
Non-FFT multiply:  13355 microseconds
Non-FFT square:    15679 microseconds
FFT multiply:      13032 microseconds   Field size: 64 Length: 4096
FFT square:        13838 microseconds
Size 262144 x 262144 bytes      Memory (basic): 3072 kB FFT: 4128 kB
Non-FFT multiply:  42976 microseconds
Non-FFT square:    39739 microseconds
FFT multiply:      46592 microseconds   Field size: 128 Length: 4096
FFT square:        32362 microseconds
Size 524288 x 524288 bytes      Memory (basic): 6144 kB FFT: 8256 kB
Non-FFT multiply:  101702 microseconds
Non-FFT square:    117855 microseconds
FFT multiply:      91885 microseconds   Field size: 128 Length: 8192
FFT square:        81686 microseconds
Size 1048576 x 1048576 bytes    Memory (basic): 12288 kB FFT: 16448 kB
Non-FFT multiply:  256565 microseconds
Non-FFT square:    285297 microseconds
FFT multiply:      200090 microseconds  Field size: 256 Length: 8192
FFT square:        163987 microseconds
Size 2097152 x 2097152 bytes    Memory (basic): 24576 kB FFT: 32896 kB
Non-FFT multiply:  778126 microseconds
Non-FFT square:    669711 microseconds
FFT multiply:      423155 microseconds  Field size: 256 Length: 16384
FFT square:        345169 microseconds
Size 4194304 x 4194304 bytes    Memory (basic): 49152 kB FFT: 65664 kB
Non-FFT multiply:  1814799 microseconds
Non-FFT square:    1632977 microseconds
FFT multiply:      1021293 microseconds Field size: 512 Length: 16384
FFT square:        809115 microseconds
Size 8388608 x 8388608 bytes    Memory (basic): 98304 kB FFT: 131328 kB
Non-FFT multiply:  4242372 microseconds
Non-FFT square:    4762397 microseconds
FFT multiply:      2126407 microseconds Field size: 512 Length: 32768
FFT square:        1676758 microseconds
Size 16777216 x 16777216 bytes  Memory (basic): 196608 kB FFT: 262400 kB
Non-FFT multiply:  12006560 microseconds
Non-FFT square:    10919667 microseconds
FFT multiply:      5078166 microseconds Field size: 1024 Length: 32768
FFT square:        4302476 microseconds
Size 33554432 x 33554432 bytes  Memory (basic): 393216 kB FFT: 524800 kB
Non-FFT multiply:  28565965 microseconds
